time,PriceUSD,raw_signal,adjusted_signal,dynamic_multiplier,daily_allocation_usd,daily_btc_purchase,mvrv_zone,vol_regime
2016-11-05,706.819325569842,-0.3231148497547709,-0.3231148497547709,0.37933158980741044,37.93315898074104,0.05366740496258941,Neutral,Low
2016-11-06,715.896879777908,0.17299538907460213,0.17299538907460213,1.68032321908696,168.032321908696,0.23471581823463805,Neutral,Low
2016-11-07,706.181216773816,-0.22985689941198445,-0.22985689941198445,0.50179144278416,50.179144278416,0.07105703619201183,Neutral,Low
2016-11-08,711.835846580947,0.29210700161932557,0.29210700161932557,2.402046313889336,240.20463138893362,0.3374438538641627,Neutral,Low
2016-11-09,721.50150993571,0.44329433217540964,0.6649414982631144,3.0,300.0,0.41579954562635874,Value,Low
2016-11-10,713.407615604909,0.098510675019101,0.098510675019101,1.343841125684339,134.3841125684339,0.18836932719660918,Neutral,Low
2016-11-11,715.703310637055,0.7857752487830222,2.3573257463490664,3.0,300.0,0.41916810435453605,Deep Value,Low
2016-11-12,703.847551139685,0.6108413898236515,0.9162620847354773,3.0,300.0,0.4262286620365924,Value,Low
2016-11-13,703.626435300994,0.34308709216478334,0.34308709216478334,2.798997385626154,279.8997385626154,0.39779593903813637,Neutral,Low
2016-11-14,705.643584161309,-0.13944158869068377,-0.13944158869068377,0.6581484494258766,65.81484494258765,0.09326924586271372,Neutral,Low
2016-11-15,712.3471528346,0.12935252374532036,0.12935252374532036,1.4741146484475103,147.41146484475104,0.2069376767467456,Neutral,Low
2016-11-16,742.050117592051,-0.8245838880543259,-0.4947503328325955,0.22667205482003036,22.667205482003038,0.03054673120402973,Elevated,Low
2016-11-17,735.318080537697,-0.5010674322271321,-0.5010674322271321,0.22241677402370716,22.241677402370716,0.0302476955090056,Neutral,Low
2016-11-18,749.57872729398,-0.18461030089282704,-0.18461030089282704,0.5747438000099856,57.47438000099856,0.07667557510401102,Neutral,Low
2016-11-19,751.213819403858,-0.2712660658612609,-0.2712660658612609,0.44317161216099976,44.317161216099976,0.05899407075773555,Neutral,Low
2016-11-20,730.350813617767,-0.041337576949698786,-0.041337576949698786,0.8833685947788882,88.33685947788882,0.12095127140382757,Neutral,Low
2016-11-21,736.506983927528,-0.03287458473074245,-0.03287458473074245,0.906083554037284,90.6083554037284,0.1230244347725618,Neutral,Low
2016-11-22,747.997677966102,0.10122296041126108,0.10122296041126108,1.3548203753593318,135.4820375359332,0.18112628090547764,Neutral,Low
2016-11-23,741.240317942724,0.6481154272674081,0.9721731409011122,3.0,300.0,0.40472704025684303,Value,Low
2016-11-24,737.35497597896,-0.6817542606798973,-0.40905255640793836,0.29312455168259155,29.312455168259156,0.039753519164011944,Elevated,Low
2016-11-25,739.685200175336,-0.1387727900063046,-0.1387727900063046,0.6594702814930712,65.94702814930712,0.08915553283163559,Neutral,Low
2016-11-26,734.652925891292,-0.6247575869173466,-0.37485455215040797,0.3247941582787872,32.479415827878725,0.044210558051578176,Elevated,Low
2016-11-27,727.741115838691,0.06190662739298954,0.06190662739298954,1.204084927487134,120.40849274871339,0.16545511876149482,Neutral,Low
2016-11-28,730.082483752192,-0.36486691720662456,-0.36486691720662456,0.33467319801100304,33.4673198011003,0.04584046398305309,Neutral,Low
2016-11-29,731.646435710111,-0.3370009396957914,-0.3370009396957914,0.3638539169033245,36.385391690332455,0.049730839807916295,Neutral,Low
2016-11-30,742.20445131502,-0.6881304884837968,-0.41287829309027807,0.28977953209803836,28.977953209803836,0.03904308733053459,Elevated,Low
2016-12-01,753.674910111046,-0.028748506379560487,-0.028748506379560487,0.9173689719287079,91.7368971928708,0.12171945219637781,Neutral,Low
2016-12-02,772.302382729398,0.5490284452018633,0.8235426678027951,3.0,300.0,0.3884488857068761,Value,Low
2016-12-03,766.110468147283,-0.20889707209921504,-0.20889707209921504,0.5343569507169612,53.435695071696124,0.069749334193177,Neutral,Low
2016-12-04,766.380139099942,-0.2820169477463351,-0.2820169477463351,0.42910619785601956,42.91061978560195,0.05599129935177779,Neutral,Low
2016-12-05,752.670726241964,-0.047824632740005826,-0.047824632740005826,0.8663434129972815,86.63434129972815,0.11510257843066089,Neutral,Low
2016-12-06,759.117325774401,-0.21504615279341704,-0.21504615279341704,0.5245899032096825,52.45899032096825,0.06910524702812319,Neutral,Low
2016-12-07,764.987650087668,-0.2017312685884466,-0.2017312685884466,0.5459686045223214,54.59686045223214,0.07136959720326898,Neutral,Low
2016-12-08,767.659224634717,0.76127251644422,2.2838175493326602,3.0,300.0,0.3907984042564616,Deep Value,Low
2016-12-09,771.902321098773,0.4073203570879144,0.6109805356318716,3.0,300.0,0.38865021104349273,Value,Low
2016-12-10,775.474561309176,0.016517428170345363,0.016517428170345363,1.0508005313705575,105.08005313705576,0.13550419108482026,Neutral,Low
2016-12-11,770.496150496786,0.19269806078699703,0.19269806078699703,1.7826378087168242,178.26378087168243,0.23136232511576452,Neutral,Low
2016-12-12,778.506599064874,-0.1343615111935239,-0.1343615111935239,0.6682556068966523,66.82556068966522,0.08583814288785054,Neutral,Low
2016-12-13,778.930694564582,-0.18714495122792735,-0.18714495122792735,0.5703900501422744,57.03900501422744,0.07322731715703144,Neutral,Low
2016-12-14,776.963961484512,-0.17918720772488422,-0.17918720772488422,0.5841709460343086,58.41709460343086,0.07518636320250402,Neutral,Low
2016-12-15,776.176781998831,0.16347765377407397,0.16347765377407397,1.6330231027596696,163.30231027596696,0.21039319142660584,Neutral,Low
2016-12-16,782.230215897136,0.06052531981491576,0.06052531981491576,1.199105616647313,119.9105616647313,0.15329318559652733,Neutral,Low
2016-12-17,789.60293220339,-0.6426522496023178,-0.3855913497613907,0.31449910479509835,31.449910479509835,0.0398300325351487,Elevated,Low
2016-12-18,790.632966526008,-0.014062795416089027,-0.014062795416089027,0.9586891597057238,95.86891597057237,0.12125590511589014,Neutral,Low
2016-12-19,790.279031677382,-0.5308745346926423,-0.3185247208155854,0.38459126328745247,38.45912632874525,0.04866524959812616,Elevated,Low
2016-12-20,799.777520748101,0.17603430470619946,0.17603430470619946,1.6957123433634291,169.5712343363429,0.212023006320218,Neutral,Low
2016-12-21,828.4836792519,0.37689676322315835,0.5653451448347375,3.0,300.0,0.3621073142574064,Value,Low
2016-12-22,858.50143395675,-0.11011604319190582,-0.11011604319190582,0.7186734983772722,71.86734983772722,0.08371255654926231,Neutral,Low
2016-12-23,915.562438340152,-0.13453703614145515,-0.13453703614145515,0.6679038129358902,66.79038129358902,0.07295011076980737,Neutral,Low
2016-12-24,891.155272063121,0.1903532991547917,0.1903532991547917,1.7701422267691345,177.01422267691345,0.19863454577012865,Neutral,Low
2016-12-25,896.003279310345,-0.2531962343272108,-0.2531962343272108,0.46785881637880383,46.78588163788039,0.052216194648184264,Neutral,Low
2016-12-26,903.201246639392,0.16041334303244714,0.16041334303244714,1.6180796244851279,161.8079624485128,0.1791494011446106,Neutral,Low
2016-12-27,925.950810461719,-0.02574918756790353,-0.02574918756790353,0.9256606661812982,92.56606661812981,0.09996866525984505,Neutral,Low
2016-12-28,979.960973991818,-0.35933018404382916,-0.35933018404382916,0.34027861123269043,34.02786112326904,0.03472369005130724,Neutral,Low
2016-12-29,973.462559438925,0.006127580358669754,0.006127580358669754,1.0185527437681647,101.85527437681647,0.10463193821806853,Neutral,Low
2016-12-30,961.182658153127,-0.06755253360290099,-0.06755253360290099,0.8165577822898993,81.65577822898993,0.08495344515046512,Neutral,Low
2016-12-31,968.970597019287,1.0747712487912389,2.5,3.0,300.0,0.30960691781861016,Deep Value,Low
2017-01-01,997.257357977791,-0.06264871050652716,-0.06264871050652716,0.8286593446500758,82.86593446500758,0.0830938310979632,Neutral,Low
2017-01-02,1017.07788609001,-0.2172670978773399,-0.2172670978773399,0.5211062654496177,52.11062654496177,0.051235630287167655,Neutral,Low
2017-01-03,1032.60905318527,-0.26135236054087785,-0.26135236054087785,0.45654998826536597,45.6549988265366,0.044213246712979576,Neutral,Low
2017-01-04,1134.49644535359,-0.43319293377300044,-0.43319293377300044,0.2726466072438682,27.264660724386818,0.024032389732071138,Neutral,Low
2017-01-05,1000.49812893045,-0.4759605256459864,-0.5711526307751836,0.2,20.0,0.019990042381568818,Neutral,Medium
2017-01-06,892.463955639977,-0.005688608188283491,-0.003982025731798443,0.9881249938963571,98.8124993896357,0.11071875650011909,Neutral,High
2017-01-07,903.453283635301,0.5263337177134132,0.5526504035990838,3.0,300.0,0.33205922811289673,Value,High
2017-01-08,912.484997077732,0.029284949527258484,0.02049946466908094,1.0634287886684959,106.34287886684959,0.11654205735701596,Neutral,High
2017-01-09,903.508666803039,-0.20501236613357982,-0.14350865629350587,0.6501670371467043,65.01670371467043,0.07196024355220025,Neutral,High
2017-01-10,906.498947399182,-0.10370065150159392,-0.07259045605111575,0.8043093113696623,80.43093113696624,0.08872699893113942,Neutral,High
2017-01-11,788.314655990649,0.9599179783771987,2.015827754592117,3.0,300.0,0.3805586991440618,Deep Value,High
2017-01-12,807.109833547633,-0.9878321831456535,-0.20744475846058721,0.5366901915845492,53.66901915845492,0.06649531070951517,Extreme,High
2017-01-13,826.746927410871,-0.5067024781958855,-0.35469173473711985,0.34504680509476404,34.5046805094764,0.04173548079281643,Neutral,High
2017-01-14,820.045157276447,0.19931322126233203,0.1395192548836324,1.5197681109750507,151.97681109750508,0.1853273685588901,Neutral,High
2017-01-15,824.547065166569,-0.12809010067430976,-0.08966307047201683,0.7641514997163328,76.41514997163328,0.09267530405459201,Neutral,High
2017-01-16,830.838035067212,-0.3284037002842562,-0.22988259019897933,0.5017527700232624,50.17527700232623,0.0603911651664662,Neutral,High
2017-01-17,906.026828112215,0.09076898137010159,0.06353828695907111,1.2099933465532549,120.99933465532548,0.13354939489754186,Neutral,High
2017-01-18,881.259815371128,0.4432818409245158,0.4654459329707415,3.0,300.0,0.3404217402942173,Value,High
2017-01-19,902.263869959088,-0.3046937946982234,-0.21328565628875637,0.5273678486701735,52.73678486701735,0.05844940335404169,Neutral,High
2017-01-20,895.174516189363,0.36556599464806194,0.3838442943804651,3.0,300.0,0.33513018363956504,Value,High
2017-01-21,924.46825949737,-0.02628139904647281,-0.018396979332530965,0.9463044452266396,94.63044452266396,0.10236202654930975,Neutral,High
2017-01-22,922.467077381648,-0.05645227691331966,-0.03951659383932376,0.8882075982336947,88.82075982336947,0.09628610277938632,Neutral,High
2017-01-23,919.115744126242,-0.12147226659248189,-0.08503058661473732,0.7748453950061986,77.48453950061986,0.08430335351754918,Neutral,High
2017-01-24,887.743193804792,0.0012168333262439768,0.0008517833283707837,1.0025586176746561,100.25586176746562,0.11293340514138724,Neutral,High
2017-01-25,895.690033255406,-0.4661430008784342,-0.3263001006149039,0.37572405479629417,37.57240547962942,0.04194799996051273,Neutral,High
2017-01-26,916.6674685564,0.13421805663619005,0.09395263964533303,1.3255903653167593,132.55903653167593,0.14460973153158205,Neutral,High
2017-01-27,920.454463471654,-0.6751239578257194,-0.28355206228680213,0.4271345598847329,42.71345598847329,0.046404746441635,Elevated,High
2017-01-28,922.774948568089,-0.25874960447265577,-0.18112472313085903,0.5807852746293416,58.07852746293416,0.06293899455447637,Neutral,High
2017-01-29,915.63202314436,0.17546638765266495,0.12282647135686546,1.445534882643384,144.5534882643384,0.15787290593870795,Neutral,High
2017-01-30,920.313260783168,0.14835521882772224,0.10384865317940556,1.3655345443187465,136.55345443187466,0.14837714531644414,Neutral,High
2017-01-31,968.499105669199,-0.43934165999166064,-0.3075391619941624,0.39747728706376934,39.74772870637693,0.041040542498913965,Neutral,High
2017-02-01,987.532590414962,-0.7427053501449807,-0.31193624706089185,0.39226849352753007,39.22684935275301,0.03972208080370274,Elevated,High
2017-02-02,1007.7043659848,0.27459772370690155,0.19221840659483108,1.780074504314485,178.0074504314485,0.17664650113675653,Neutral,High
2017-02-03,1015.30203945061,0.6232073298381225,0.6543676963300287,3.0,300.0,0.2954785751856984,Value,High
2017-02-04,1033.78597299825,-0.24416471531036232,-0.1709153007172536,0.5988489385015047,59.88489385015047,0.05792774850336632,Neutral,High
2017-02-05,1014.56787574518,0.17003556097532735,0.20404267317039282,1.844352042831205,184.4352042831205,0.18178695451761323,Neutral,Medium
2017-02-06,1023.3174811806,-0.009378410425387916,-0.011254092510465498,0.9668013077152662,96.68013077152662,0.09447716133998502,Neutral,Medium
2017-02-07,1053.62445902981,0.12239327591394553,0.14687193109673463,1.5536636596529416,155.36636596529416,0.14745895905677567,Neutral,Medium
2017-02-08,1052.36764535359,-0.33165419270949925,-0.3979850312513991,0.3030204167425563,30.30204167425563,0.02879415934920187,Neutral,Medium
2017-02-09,982.751939450614,-0.35838503826639595,-0.4300620459196751,0.27521954957145695,27.521954957145695,0.02800498666279025,Neutral,Medium
2017-02-10,996.650153126827,-0.12790169940914745,-0.15348203929097692,0.6310020813998365,63.10020813998365,0.0633122946321907,Neutral,Medium
2017-02-11,1011.37532220923,-0.13540077712650112,-0.16248093255180132,0.6141950086134326,61.41950086134326,0.06072869241774617,Neutral,Medium
2017-02-12,1006.29646487434,-0.3332712133360075,-0.399925456003209,0.30126157610541443,30.126157610541444,0.029937656209796396,Neutral,Medium
2017-02-13,999.953184979545,-0.1429937935615186,-0.1715925522738223,0.5976334595698808,59.763345956988076,0.059766143910237754,Neutral,Medium
2017-02-14,1012.2134635301,0.2757011536217772,0.33084138434613264,2.6980361406342013,269.8036140634201,0.2665481380997231,Neutral,Medium
2017-02-15,1013.90384050263,0.6150182419318707,1.1070328354773673,3.0,300.0,0.2958860475873913,Value,Medium
2017-02-16,1036.80686475745,0.27471484535274293,0.27471484535274293,2.2799295333384437,227.99295333384438,0.21989915487990225,Neutral,Low
2017-02-17,1058.66992033898,0.0740578597396077,0.0740578597396077,1.2487881227193551,124.87881227193552,0.1179582132946122,Neutral,Low
2017-02-18,1060.66880488019,0.09633208420734315,0.09633208420734315,1.3350867254445504,133.50867254445504,0.12587215908507443,Neutral,Low
2017-02-19,1058.78640035067,0.2838803283946064,0.2838803283946064,2.3434893296075807,234.34893296075808,0.22133730928461276,Neutral,Low
2017-02-20,1088.68842922268,0.21886758959070607,0.21886758959070607,1.9282305497249361,192.82305497249362,0.1771150035186547,Neutral,Low
2017-02-21,1128.85529316189,-0.7479188686157743,-0.44875132116946453,0.26021320532774544,26.021320532774546,0.023051068361374827,Elevated,Low
2017-02-22,1129.70179064874,-0.02684752565154585,-0.02684752565154585,0.9226156205840618,92.26156205840617,0.08166895265822696,Neutral,Low
2017-02-23,1188.86178550555,0.02185935414482107,0.02185935414482107,1.067776087261039,106.77760872610389,0.0898149894528723,Neutral,Low
2017-02-24,1185.48889158387,-0.015239940993743456,-0.015239940993743456,0.955309580488979,95.5309580488979,0.08058359612401256,Neutral,Low
2017-02-25,1151.60473687902,0.16207962881227705,0.16207962881227705,1.6261884241726752,162.61884241726753,0.14121064043031215,Neutral,Low
2017-02-26,1181.71086586791,0.0021252193060260563,0.0021252193060260563,1.0063960256879925,100.63960256879925,0.08516432020355867,Neutral,Low
2017-02-27,1194.15245014611,0.44066473732863926,0.6609971059929589,3.0,300.0,0.2512242050529592,Value,Low
2017-02-28,1188.39994073641,-0.2638197211923307,-0.2638197211923307,0.45318304440627444,45.31830444062744,0.03813388312064815,Neutral,Low
2017-03-01,1228.45965061368,-0.10641499531338387,-0.10641499531338387,0.7266974968275857,72.66974968275856,0.05915517831330985,Neutral,Low
2017-03-02,1262.93146738749,-0.2810557931514162,-0.2810557931514162,0.4303452956255986,43.03452956255986,0.03407511070381469,Neutral,Low
2017-03-03,1289.36319111631,0.3856665977699931,0.5784998966549897,3.0,300.0,0.23267299862986224,Value,Low
2017-03-04,1268.94066440678,0.0649031672700713,0.0649031672700713,1.2149579921227232,121.49579921227232,0.09574584739868092,Neutral,Low
2017-03-05,1276.27368293396,-0.11076157707586792,-0.11076157707586792,0.7172830608894768,71.72830608894768,0.05620135167564935,Neutral,Low
