time,PriceUSD,daily_allocation_usd,daily_btc_purchase,cumulative_usd_strategy,cumulative_btc_strategy,cumulative_usd_dca,cumulative_btc_dca,spd_strategy,spd_dca,spd_improvement
2021-01-10,38329.3401665693,29.40449216724416,0.0007671536227720049,95819.61992593617,12.796165674169504,74100.0,9.513139791208422,13354.431674911993,12838.245332265076,516.1863426469172
2021-01-11,35269.5137177089,26.0625718621266,0.0007389546697674067,95845.6824977983,12.796904628839272,74200.0,9.515975101068387,13351.571291834905,12824.764287154161,526.8070046807443
2021-01-12,33712.4685452952,36.20519839689886,0.001073940887723914,95881.8876961952,12.797978569726995,74300.0,9.518941362642073,13347.649777482264,12811.495777445589,536.1540000366749
2021-01-13,37296.5475277615,38.43697745181469,0.0010305773590224222,95920.32467364702,12.799009147086018,74400.0,9.521622575961498,13343.375546978725,12797.879806399864,545.4957405788609
2021-01-14,39045.518340152,203.91853967410674,0.005222585032618444,96124.24321332113,12.804231732118636,74500.0,9.524183689355585,13320.50199209703,12784.139180343067,536.3628117539629
2021-01-15,36710.3174248977,166.6158860861219,0.004538666450569003,96290.85909940724,12.808770398569205,74600.0,9.526907719192826,13302.166496765687,12770.653779078855,531.5127176868318
2021-01-16,36177.2610970193,45.89389566192473,0.0012685840295882985,96336.75299506917,12.810038982598794,74700.0,9.529671886434006,13297.14629602936,12757.258214771091,539.8880812582684
2021-01-17,36069.939466803,50.98156624069306,0.0014134086997183344,96387.73456130986,12.811452391298513,74800.0,9.532444278111903,13291.579524726214,12743.909462716449,547.6700620097654
2021-01-18,36594.2964018118,82.63387839282757,0.002258108134816778,96470.36843970268,12.813710499433329,74900.0,9.53517694439689,13282.535048513204,12730.543316951787,551.9917315614166
2021-01-19,36250.1461893629,116.77318107279298,0.0032213161420865783,96587.14162077548,12.816931815575415,75000.0,9.537935553961596,13269.811695947888,12717.247405282127,552.5642906657613
2021-01-20,35515.480012858,111.00564259273409,0.0031255565897615823,96698.14726336821,12.820057372165177,75100.0,9.5407512275767,13257.810759546734,12704.062886253929,553.7478732928048
2021-01-21,31022.9510280538,35.380035241539844,0.0011404471228267732,96733.52729860976,12.821197819288004,75200.0,9.543974647550822,13254.140707295668,12691.45564833886,562.6850589568076
2021-01-22,32986.4357568673,300.0,0.009094647333564807,97033.52729860976,12.83029246662157,75300.0,9.54700619666201,13222.535368767736,12678.627087200546,543.90828156719
